map_name,num_agents,horizon,seed,generated_tasks,completed_tasks,throughput,alternating_completed_tasks,alternating_throughput,final_pending_tasks,final_assigned_tasks,final_picked_tasks,average_task_completion_time,average_pickup_time,average_delivery_time,planner_invocations,planner_success_count,planner_timeout_count,planner_failure_count,planner_snapshot_infeasible_count,planner_invalid_instance_count,planner_empty_solution_count,average_planner_runtime,max_planner_runtime,total_planner_runtime,total_assignment_runtime,total_planner_search_runtime,total_simulation_runtime,average_agent_idle_time,average_agent_loaded_time,average_agent_unloaded_time,planner_force_full_assignment,multi_carry_capacity,max_shared_drop_goal_agents,assignment_cost_mode,average_carried_tasks,max_carried_tasks,average_loaded_distance_since_last_delivery,max_loaded_distance_since_last_delivery,pickup_while_loaded_count,delivery_events,average_tasks_carried_at_delivery,assignment_row_cache_requests,assignment_row_cache_hits,assignment_row_cache_hit_rate,valid,error
symbotic_star.map,100,400,4,703,505,1.2625,291,0.7275,45,23,130,99.6099,40.0457,63.1129,369,369,0,0,0,0,0,10.1709,14.8887,3753.07,2039.61,1713.46,0,0.007875,0.8113,0.1887,0,2,1,1,1.16055,2,27.5132,382,235,505,1.37426,52909418,52839806,0.998684,1,""
